Running with 213 features on 1630 methods
     8 7:SYNCHRON 7:SYNCHRON       0.132,0.088,0.011,0.033,0.055,0.11,*0.143,0,0.022,0.066,0.099,0.077,0.044,0.121 ('<android.content.SyncManager$ActiveSyncContext: void onServiceConnected(android.content.ComponentName,android.os.IBinder)>')
     9 1:NO_CATEG 1:NO_CATEG       *0.143,0.055,0.011,0.033,0.066,0.132,0.099,0,0.022,0.077,0.11,0.088,0.044,0.121 ('<com.android.systemui.screenshot.GlobalScreenshot: void notifyScreenshotError(android.content.Context,android.app.NotificationManager)>')
    10 2:PHONE_CO 2:PHONE_CO       0.132,*0.143,0.011,0.077,0.044,0.121,0.099,0,0.022,0.055,0.088,0.066,0.033,0.11 ('<com.android.server.connectivity.Tethering$TetherMasterSM$InitialState: boolean turnOnUpstreamMobileConnection(int)>')
    11  8:NETWORK 1:NO_CATEG   +   *0.143,0.11,0.022,0.077,0.044,0.132,0.099,0,0.011,0.055,0.088,0.066,0.033,0.121 ('<java.net.URL: java.net.URLConnection openConnection()>')
     1 12:CONTACT 12:CONTACT       0.132,0.055,0.022,0,0.066,0.121,0.088,0.011,0.033,0.077,0.099,*0.143,0.044,0.11 ('<com.android.contacts.editor.EventFieldEditorView: void onFieldChanged(java.lang.String,java.lang.String)>')
     2 14:SYSTEM_ 14:SYSTEM_       0.099,0.132,0.033,0.11,0.044,0.088,0.077,0,0.011,0.055,0.121,0.066,0.022,*0.143 ('<com.android.internal.telephony.sip.SipPhoneBase: void setSmscAddress(java.lang.String,android.os.Message)>')
     3 14:SYSTEM_ 14:SYSTEM_       0.121,0.11,0.022,0.011,0.055,0.099,0.088,0,0.033,0.066,0.132,0.077,0.044,*0.143 ('<com.android.internal.telephony.MccTable: void setSystemLocale(android.content.Context,java.lang.String,java.lang.String)>')
     4 5:BLUETOOT 5:BLUETOOT       0.132,0.055,0.022,0,*0.143,0.121,0.088,0.011,0.033,0.066,0.099,0.077,0.044,0.11 ('<android.bluetooth.IBluetoothHeadset$Stub: boolean onTransact(int,android.os.Parcel,android.os.Parcel,int)>')
     5 11:SMS_MMS 11:SMS_MMS       0.121,0.099,0.011,0.022,0.055,0.11,0.088,0,0.033,0.066,*0.143,0.077,0.044,0.132 ('<com.android.internal.telephony.SMSDispatcher: void dispatch(android.content.Intent,java.lang.String,android.content.BroadcastReceiver)>')
     6 11:SMS_MMS 11:SMS_MMS       0.132,0.077,0.022,0,0.055,0.11,0.099,0.011,0.033,0.066,*0.143,0.088,0.044,0.121 ('<com.android.mms.transaction.Transaction: byte[] sendPdu(byte[],java.lang.String)>')
     7 11:SMS_MMS 11:SMS_MMS       0.121,0.11,0.022,0.011,0.055,0.099,0.088,0,0.033,0.066,*0.143,0.077,0.044,0.132 ('<com.android.internal.telephony.SMSDispatcher: void dispatch(android.content.Intent,java.lang.String)>')
     8 7:SYNCHRON 7:SYNCHRON       0.132,0.088,0.011,0,0.055,0.11,*0.143,0.033,0.022,0.066,0.099,0.077,0.044,0.121 ('<android.content.SyncManager$ActiveSyncContext: void onServiceConnected(android.content.ComponentName,android.os.IBinder)>')
     9 1:NO_CATEG 1:NO_CATEG       *0.143,0.055,0.033,0,0.066,0.11,0.121,0.011,0.044,0.077,0.099,0.088,0.022,0.132 ('<android.os.IVibratorService$Stub$Proxy: void vibrate(long,android.os.IBinder)>')
    10 2:PHONE_CO 2:PHONE_CO       0.132,*0.143,0,0.011,0.044,0.121,0.099,0.055,0.022,0.066,0.088,0.077,0.033,0.11 ('<com.android.server.connectivity.Tethering$TetherMasterSM$InitialState: boolean turnOnUpstreamMobileConnection(int)>')
    11 4:PHONE_ST 4:PHONE_ST       0.11,0.121,0,*0.143,0.033,0.099,0.077,0.044,0.011,0.055,0.088,0.066,0.022,0.132 ('<com.android.server.TelephonyRegistry: void notifyDataConnectionFailed(java.lang.String,java.lang.String)>')
     1 12:CONTACT 12:CONTACT       0.132,0.055,0.033,0.022,0.066,0.121,0.088,0.011,0.044,0.077,0.099,*0.143,0,0.11 ('<com.android.contacts.editor.EventFieldEditorView: void onFieldChanged(java.lang.String,java.lang.String)>')
     2 14:SYSTEM_ 14:SYSTEM_       0.121,0.088,0.022,0.044,0.055,0.11,0.099,0.011,0.033,0.066,0.132,0.077,0,*0.143 ('<com.android.internal.telephony.AdnRecordCache: void updateAdnByIndex(int,com.android.internal.telephony.AdnRecord,int,java.lang.String,android.os.Message)>')
     3 14:SYSTEM_ 14:SYSTEM_       0.121,0.066,0.022,0.044,0.055,0.11,0.099,0.011,0.033,0.077,0.132,0.088,0,*0.143 ('<com.android.internal.telephony.ITelephony$Stub$Proxy: boolean supplyPin(java.lang.String)>')
     4 5:BLUETOOT 5:BLUETOOT       0.132,0.055,0.033,0.022,*0.143,0.121,0.088,0.011,0.044,0.066,0.099,0.077,0,0.11 ('<android.bluetooth.IBluetoothHeadset$Stub: boolean onTransact(int,android.os.Parcel,android.os.Parcel,int)>')
     5 11:SMS_MMS 11:SMS_MMS       0.11,0.066,0.022,0.044,0.055,0.099,0.088,0.011,0.033,0.121,*0.143,0.077,0,0.132 ('<com.android.internal.telephony.SMSDispatcher: int processMessagePart(byte[],java.lang.String,int,int,int,long,int,boolean)>')
     6 11:SMS_MMS 11:SMS_MMS       0.132,0.055,0.033,0.022,0.066,0.121,0.099,0.011,0.044,0.077,*0.143,0.088,0,0.11 ('<com.android.mms.transaction.SendTransaction: byte[] sendPdu(long,byte[],java.lang.String)>')
     7 13:CALENDA 1:NO_CATEG   +   *0.143,0.055,0.033,0.022,0.066,0.132,0.099,0.011,0.044,0.077,0.11,0.088,0,0.121 ('<com.android.calendar.widget.CalendarAppWidgetProvider: void onUpdate(android.content.Context,android.appwidget.AppWidgetManager,int[])>')
     8 1:NO_CATEG 1:NO_CATEG       *0.143,0.055,0.033,0.022,0.066,0.121,0.11,0.011,0.044,0.077,0.099,0.088,0,0.132 ('<android.view.IWindowManager$Stub$Proxy: void reenableKeyguard(android.os.IBinder)>')
     9 1:NO_CATEG 1:NO_CATEG       *0.143,0.044,0.033,0.022,0.055,0.11,0.121,0.011,0.066,0.077,0.099,0.088,0,0.132 ('<android.os.IVibratorService$Stub$Proxy: void vibrate(long,android.os.IBinder)>')
    10 2:PHONE_CO 11:SMS_MMS   +   0.121,0.088,0.022,0.044,0.055,0.099,0.077,0.011,0.033,0.11,*0.143,0.066,0,0.132 ('<com.android.internal.telephony.cdma.CDMAPhone: void sendDtmf(char)>')
    11 4:PHONE_ST 4:PHONE_ST       0.099,0.121,0.011,*0.143,0.033,0.088,0.077,0.044,0.022,0.055,0.11,0.066,0,0.132 ('<com.android.internal.telephony.PhoneBase: void notifyDataConnection(java.lang.String,java.lang.String)>')
     1 12:CONTACT 12:CONTACT       0.132,0.055,0.011,0.022,0.066,0.077,0.099,0,0.033,0.088,0.11,*0.143,0.044,0.121 ('<com.android.contacts.editor.EventFieldEditorView: void onFieldChanged(java.lang.String,java.lang.String)>')
     2 14:SYSTEM_ 14:SYSTEM_       0.121,0.11,0.022,0.044,0.066,0.055,0.099,0,0.011,0.077,0.132,0.088,0.033,*0.143 ('<com.android.internal.telephony.IccRecords: void setMsisdnNumber(java.lang.String,java.lang.String,android.os.Message)>')
     3 14:SYSTEM_ 14:SYSTEM_       0.121,0.11,0.022,0.044,0.066,0.055,0.099,0,0.011,0.077,0.132,0.088,0.033,*0.143 ('<com.android.internal.telephony.RIL: void setSmscAddress(java.lang.String,android.os.Message)>')
     4 5:BLUETOOT 5:BLUETOOT       0.132,0.055,0.011,0.022,*0.143,0.066,0.099,0,0.033,0.077,0.11,0.088,0.044,0.121 ('<android.bluetooth.IBluetoothHeadset$Stub: boolean onTransact(int,android.os.Parcel,android.os.Parcel,int)>')
     5 11:SMS_MMS 11:SMS_MMS       0.11,0.099,0.011,0.044,0.055,0.066,0.088,0,0.022,0.121,*0.143,0.077,0.033,0.132 ('<com.android.internal.telephony.SMSDispatcher: int processMessagePart(byte[],java.lang.String,int,int,int,long,int,boolean)>')
     6 11:SMS_MMS 1:NO_CATEG   +   *0.132,0.077,0.011,0.022,0.055,0.066,0.099,0,0.033,0.132,0.132,0.088,0.044,0.11 ('<com.google.android.mms.pdu.PduPersister: void updateHeaders(android.net.Uri,com.google.android.mms.pdu.SendReq)>')
     7 7:SYNCHRON 7:SYNCHRON       0.132,0.066,0.055,0.011,0.077,0.044,*0.143,0,0.033,0.088,0.11,0.099,0.022,0.121 ('<com.android.exchange.ExchangeService: void startManualSync(long,int,com.android.exchange.Request)>')
     8 1:NO_CATEG 1:NO_CATEG       *0.143,0.077,0.011,0.022,0.055,0.066,0.11,0,0.033,0.088,0.121,0.099,0.044,0.132 ('<android.view.IWindowSession$Stub: boolean onTransact(int,android.os.Parcel,android.os.Parcel,int)>')
     9 6:ACCOUNT_ 1:NO_CATEG   +   *0.143,0.055,0.011,0.022,0.066,0.077,0.11,0,0.033,0.088,0.121,0.099,0.044,0.132 ('<android.content.ContextWrapper: void setWallpaper(java.io.InputStream)>')
    10 2:PHONE_CO 2:PHONE_CO       0.132,*0.143,0,0.088,0.033,0.044,0.11,0.055,0.011,0.066,0.099,0.077,0.022,0.121 ('<com.android.server.connectivity.Tethering$TetherMasterSM$InitialState: boolean turnOnUpstreamMobileConnection(int)>')
    11     3:VOIP     3:VOIP       0.132,0.044,*0.143,0,0.055,0.066,0.11,0.011,0.033,0.077,0.099,0.088,0.022,0.121 ('<android.net.sip.ISipService$Stub$Proxy: void open3(android.net.sip.SipProfile,android.app.PendingIntent,android.net.sip.ISipSessionListener)>')
     1 12:CONTACT 12:CONTACT       0.132,0.044,0.011,0.022,0.066,0.121,0.088,0,0.033,0.077,0.099,*0.143,0.055,0.11 ('<com.android.contacts.editor.RawContactEditorView: void setPhotoBitmap(android.graphics.Bitmap)>')
     2 14:SYSTEM_ 14:SYSTEM_       0.11,0.11,0.011,0.088,0.044,0.11,0.077,0,0.022,0.055,0.132,0.066,0.033,*0.143 ('<com.android.internal.telephony.PhoneBase: void setSmscAddress(java.lang.String,android.os.Message)>')
     3 14:SYSTEM_ 14:SYSTEM_       0.121,0.088,0.011,0.044,0.055,0.11,0.099,0,0.022,0.066,0.132,0.077,0.033,*0.143 ('<com.android.internal.telephony.ITelephony$Stub$Proxy: boolean supplyPin(java.lang.String)>')
     4     9:FILE     9:FILE       0.132,0.033,0.022,0.011,0.055,0.099,0.11,0,*0.143,0.066,0.088,0.077,0.044,0.121 ('<android.content.ContentService: void dump(java.io.FileDescriptor,java.lang.String[])>')
     5 11:SMS_MMS 11:SMS_MMS       0.121,0.11,0.011,0.044,0.055,0.088,0.077,0,0.022,0.099,*0.143,0.066,0.033,0.132 ('<com.android.internal.telephony.gsm.GsmSMSDispatcher: void sendNewSubmitPdu(java.lang.String,java.lang.String,java.lang.String,com.android.internal.telephony.SmsHeader,int,android.app.PendingIntent,android.app.PendingIntent,boolean)>')
     6 11:SMS_MMS 11:SMS_MMS       0.121,0.099,0.011,0.044,0.055,0.11,0.088,0,0.022,0.066,*0.143,0.077,0.033,0.132 ('<com.android.internal.telephony.gsm.GsmSMSDispatcher: void dispatch(android.content.Intent,java.lang.String)>')
     7 7:SYNCHRON 7:SYNCHRON       0.132,0.033,0.022,0.011,0.066,0.11,*0.143,0,0.044,0.077,0.099,0.088,0.055,0.121 ('<com.android.exchange.ExchangeService: void startManualSync(long,int,com.android.exchange.Request)>')
     8 1:NO_CATEG 1:NO_CATEG       *0.143,0.044,0.011,0.022,0.066,0.121,0.11,0,0.033,0.077,0.099,0.088,0.055,0.132 ('<android.app.backup.IBackupManager$Stub: boolean onTransact(int,android.os.Parcel,android.os.Parcel,int)>')
     9 6:ACCOUNT_ 6:ACCOUNT_       0.132,0.044,0.011,0.022,0.066,*0.143,0.11,0,0.033,0.077,0.099,0.088,0.055,0.121 ('<android.accounts.AccountManager: void setPassword(android.accounts.Account,java.lang.String)>')
    10 2:PHONE_CO 14:SYSTEM_   +   0.11,0.121,0,0.077,0.044,0.099,0.088,0.022,0.011,0.055,0.132,0.066,0.033,*0.143 ('<com.android.internal.telephony.gsm.GsmDataConnection: void onConnect(com.android.internal.telephony.DataConnection$ConnectionParams)>')
    11     3:VOIP     3:VOIP       0.132,0.044,*0.143,0,0.055,0.099,0.11,0.011,0.022,0.066,0.088,0.077,0.033,0.121 ('<android.net.sip.ISipService$Stub$Proxy: void open3(android.net.sip.SipProfile,android.app.PendingIntent,android.net.sip.ISipSessionListener)>')
     1 12:CONTACT 12:CONTACT       0.132,0.055,0.011,0.022,0.066,0.121,0.088,0,0.033,0.077,0.099,*0.143,0.044,0.11 ('<com.android.contacts.editor.LabeledEditorView: void onFieldChanged(java.lang.String,java.lang.String)>')
     2 14:SYSTEM_ 14:SYSTEM_       0.121,0.099,0.011,0.044,0.055,0.11,0.088,0,0.022,0.077,0.132,0.066,0.033,*0.143 ('<com.android.internal.telephony.MccTable: void setSystemLocale(android.content.Context,java.lang.String,java.lang.String)>')
     3 14:SYSTEM_ 1:NO_CATEG   +   *0.143,0.066,0.022,0.011,0.077,0.121,0.11,0,0.033,0.088,0.099,0.055,0.044,0.132 ('<android.view.IWindowManager$Stub$Proxy: void setNewConfiguration(android.content.res.Configuration)>')
     4     9:FILE     9:FILE       0.132,0.044,0.022,0.011,0.055,0.11,0.099,0,*0.143,0.077,0.088,0.066,0.033,0.121 ('<android.content.ContentService: void dump(java.io.FileDescriptor,java.lang.String[])>')
     5 11:SMS_MMS 11:SMS_MMS       0.11,0.088,0.011,0.044,0.055,0.099,0.077,0,0.022,0.121,*0.143,0.066,0.033,0.132 ('<com.android.internal.telephony.SMSDispatcher: int processMessagePart(byte[],java.lang.String,int,int,int,long,int,boolean)>')
     6 11:SMS_MMS 11:SMS_MMS       0.121,0.11,0.011,0.044,0.066,0.088,0.077,0,0.022,0.099,*0.143,0.055,0.033,0.132 ('<com.android.internal.telephony.SMSDispatcher: int processMessagePart(byte[],java.lang.String,int,int,int,long,int,boolean)>')
     7 7:SYNCHRON 7:SYNCHRON       0.132,0.088,0,0.033,0.055,0.11,*0.143,0.022,0.011,0.077,0.099,0.066,0.044,0.121 ('<android.content.SyncManager$ActiveSyncContext: void onServiceConnected(android.content.ComponentName,android.os.IBinder)>')
     8 1:NO_CATEG 1:NO_CATEG       *0.143,0.066,0.022,0.011,0.077,0.121,0.11,0,0.033,0.088,0.099,0.055,0.044,0.132 ('<android.app.backup.IBackupManager$Stub: boolean onTransact(int,android.os.Parcel,android.os.Parcel,int)>')
     9 6:ACCOUNT_ 6:ACCOUNT_       0.132,0.055,0.011,0.022,0.066,*0.143,0.099,0,0.033,0.088,0.11,0.077,0.044,0.121 ('<android.accounts.AccountAuthenticatorActivity: void setWallpaper(java.io.InputStream)>')
    10 2:PHONE_CO 2:PHONE_CO       0.132,*0.143,0,0.077,0.033,0.121,0.099,0.044,0.011,0.066,0.088,0.055,0.022,0.11 ('<com.android.server.connectivity.Tethering$TetherMasterSM$TetherMasterUtilState: boolean turnOnUpstreamMobileConnection(int)>')
     1 12:CONTACT 12:CONTACT       0.132,0.055,0.011,0.022,0.066,0.121,0.088,0,0.033,0.077,0.099,*0.143,0.044,0.11 ('<com.android.contacts.editor.EventFieldEditorView: void onFieldChanged(java.lang.String,java.lang.String)>')
     2 14:SYSTEM_ 14:SYSTEM_       0.11,0.132,0.011,0.077,0.044,0.099,0.088,0,0.022,0.055,0.121,0.066,0.033,*0.143 ('<com.android.internal.telephony.PhoneBase: void setSmscAddress(java.lang.String,android.os.Message)>')
     3 14:SYSTEM_ 1:NO_CATEG   +   *0.143,0.055,0.011,0.022,0.066,0.132,0.099,0,0.033,0.077,0.11,0.088,0.044,0.121 ('<com.android.deskclock.HandleSetAlarm: void onCreate(android.os.Bundle)>')
     4     9:FILE     9:FILE       0.132,0.044,0.022,0.011,0.055,0.099,0.11,0,*0.143,0.066,0.088,0.077,0.033,0.121 ('<com.android.server.net.NetworkStatsService: void dump(java.io.FileDescriptor,java.io.PrintWriter,java.lang.String[])>')
     5 11:SMS_MMS 11:SMS_MMS       0.132,0.077,0.011,0.022,0.055,0.121,0.099,0,0.033,0.066,*0.143,0.088,0.044,0.11 ('<com.android.mms.transaction.Transaction: byte[] sendPdu(byte[],java.lang.String)>')
     6 11:SMS_MMS 11:SMS_MMS       0.11,0.132,0.011,0.044,0.055,0.088,0.077,0,0.022,0.099,*0.143,0.066,0.033,0.121 ('<com.android.internal.telephony.IccSmsInterfaceManager: void sendData(java.lang.String,java.lang.String,int,byte[],android.app.PendingIntent,android.app.PendingIntent)>')
     7 7:SYNCHRON 7:SYNCHRON       0.132,0.055,0.022,0.011,0.066,0.11,*0.143,0,0.033,0.077,0.099,0.088,0.044,0.121 ('<com.android.exchange.ExchangeService: void startManualSync(long,int,com.android.exchange.Request)>')
     8 1:NO_CATEG 5:BLUETOOT   +   0.132,0.055,0.011,0.022,*0.143,0.121,0.088,0,0.033,0.066,0.099,0.077,0.044,0.11 ('<android.bluetooth.IBluetoothHeadset$Stub$Proxy: boolean startScoUsingVirtualVoiceCall(android.bluetooth.BluetoothDevice)>')
     9 6:ACCOUNT_ 6:ACCOUNT_       0.132,0.055,0.011,0.022,0.066,*0.143,0.099,0,0.033,0.077,0.11,0.088,0.044,0.121 ('<android.accounts.AccountAuthenticatorActivity: void setWallpaper(java.io.InputStream)>')
    10 2:PHONE_CO 2:PHONE_CO       0.132,*0.143,0,0.077,0.033,0.121,0.11,0.044,0.011,0.055,0.088,0.066,0.022,0.099 ('<com.android.server.connectivity.Tethering$TetherMasterSM$InitialState: boolean turnOnUpstreamMobileConnection(int)>')
     1 12:CONTACT 12:CONTACT       0.132,0.055,0.011,0.022,0.077,0.121,0.088,0,0.033,0.066,0.099,*0.143,0.044,0.11 ('<com.android.contacts.editor.EventFieldEditorView: void onFieldChanged(java.lang.String,java.lang.String)>')
     2 14:SYSTEM_ 14:SYSTEM_       0.11,0.132,0.011,0.066,0.055,0.099,0.088,0,0.022,0.044,0.121,0.077,0.033,*0.143 ('<com.android.internal.telephony.gsm.GSMPhone: void setSmscAddress(java.lang.String,android.os.Message)>')
     3 14:SYSTEM_ 1:NO_CATEG   +   *0.143,0.055,0.022,0.011,0.077,0.11,0.121,0,0.033,0.066,0.099,0.088,0.044,0.132 ('<com.android.server.am.ActivityManagerService: void setAlwaysFinish(boolean)>')
     4     9:FILE     9:FILE       0.132,0.044,0.022,0.011,0.066,0.11,0.099,0,*0.143,0.055,0.088,0.077,0.033,0.121 ('<android.content.ContentService: void dump(java.io.FileDescriptor,java.lang.String[])>')
     5 11:SMS_MMS 11:SMS_MMS       0.132,0.077,0.011,0.022,0.066,0.121,0.099,0,0.033,0.055,*0.143,0.088,0.044,0.11 ('<com.android.mms.transaction.SendTransaction: byte[] sendPdu(long,byte[],java.lang.String)>')
     6 11:SMS_MMS 11:SMS_MMS       0.121,0.11,0.011,0.044,0.066,0.099,0.088,0,0.022,0.055,*0.143,0.077,0.033,0.132 ('<com.android.internal.telephony.gsm.GsmSMSDispatcher: void dispatch(android.content.Intent,java.lang.String,android.content.BroadcastReceiver)>')
     7 7:SYNCHRON 7:SYNCHRON       0.132,0.088,0,0.033,0.066,0.11,*0.143,0.022,0.011,0.055,0.099,0.077,0.044,0.121 ('<android.content.SyncManager$ActiveSyncContext: void onServiceConnected(android.content.ComponentName,android.os.IBinder)>')
     8 1:NO_CATEG 1:NO_CATEG       *0.143,0.044,0.022,0.011,0.066,0.121,0.11,0,0.077,0.055,0.099,0.088,0.033,0.132 ('<android.os.storage.IMountService$Stub$Proxy: void shutdown(android.os.storage.IMountShutdownObserver)>')
     9     10:LOG     10:LOG       0.132,0.066,0.011,0.022,0.055,0.121,0.088,0,0.033,*0.143,0.099,0.077,0.044,0.11 ('<android.util.Slog: int v(java.lang.String,java.lang.String,java.lang.Throwable)>')
    10 2:PHONE_CO 2:PHONE_CO       0.132,*0.143,0,0.077,0.044,0.121,0.099,0.055,0.011,0.033,0.088,0.066,0.022,0.11 ('<com.android.server.connectivity.Tethering$TetherMasterSM$InitialState: boolean turnOnUpstreamMobileConnection(int)>')
